Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/29/2018,AQS,340010006,1,0.024,ppm,22,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/30/2018,AQS,340010006,1,0.026,ppm,24,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/31/2018,AQS,340010006,1,0.021,ppm,19,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/1/2018,AQS,340010006,1,0.027,ppm,25,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/2/2018,AQS,340010006,1,0.039,ppm,36,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/3/2018,AQS,340010006,1,0.022,ppm,20,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/4/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/5/2018,AQS,340010006,1,0.05,ppm,46,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/6/2018,AQS,340010006,1,0.029,ppm,27,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/7/2018,AQS,340010006,1,0.031,ppm,29,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/8/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/9/2018,AQS,340010006,1,0.051,ppm,47,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/10/2018,AQS,340010006,1,0.048,ppm,44,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/11/2018,AQS,340010006,1,0.041,ppm,38,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/12/2018,AQS,340010006,1,0.035,ppm,32,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/13/2018,AQS,340010006,1,0.032,ppm,30,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/14/2018,AQS,340010006,1,0.047,ppm,44,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/15/2018,AQS,340010006,1,0.043,ppm,40,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/16/2018,AQS,340010006,1,0.046,ppm,43,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/17/2018,AQS,340010006,1,0.049,ppm,45,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/18/2018,AQS,340010006,1,0.04,ppm,37,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/19/2018,AQS,340010006,1,0.041,ppm,38,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/20/2018,AQS,340010006,1,0.037,ppm,34,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/21/2018,AQS,340010006,1,0.052,ppm,48,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/22/2018,AQS,340010006,1,0.037,ppm,34,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/23/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/24/2018,AQS,340010006,1,0.037,ppm,34,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/25/2018,AQS,340010006,1,0.04,ppm,37,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/26/2018,AQS,340010006,1,0.033,ppm,31,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/27/2018,AQS,340010006,1,0.037,ppm,34,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/28/2018,AQS,340010006,1,0.04,ppm,37,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/29/2018,AQS,340010006,1,0.058,ppm,61,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
6/30/2018,AQS,340010006,1,0.063,ppm,77,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/1/2018,AQS,340010006,1,0.058,ppm,61,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/2/2018,AQS,340010006,1,0.044,ppm,41,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/3/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/4/2018,AQS,340010006,1,0.016,ppm,15,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/5/2018,AQS,340010006,1,0.016,ppm,15,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/6/2018,AQS,340010006,1,0.029,ppm,27,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/7/2018,AQS,340010006,1,0.031,ppm,29,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/8/2018,AQS,340010006,1,0.039,ppm,36,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/9/2018,AQS,340010006,1,0.04,ppm,37,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/10/2018,AQS,340010006,1,0.056,ppm,54,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/11/2018,AQS,340010006,1,0.064,ppm,80,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/12/2018,AQS,340010006,1,0.03,ppm,28,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/13/2018,AQS,340010006,1,0.033,ppm,31,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/14/2018,AQS,340010006,1,0.037,ppm,34,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/15/2018,AQS,340010006,1,0.037,ppm,34,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/16/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/17/2018,AQS,340010006,1,0.041,ppm,38,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/18/2018,AQS,340010006,1,0.046,ppm,43,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/19/2018,AQS,340010006,1,0.04,ppm,37,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/20/2018,AQS,340010006,1,0.036,ppm,33,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/21/2018,AQS,340010006,1,0.03,ppm,28,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/22/2018,AQS,340010006,1,0.027,ppm,25,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/23/2018,AQS,340010006,1,0.024,ppm,22,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/24/2018,AQS,340010006,1,0.022,ppm,20,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/25/2018,AQS,340010006,1,0.03,ppm,28,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/26/2018,AQS,340010006,1,0.042,ppm,39,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/27/2018,AQS,340010006,1,0.039,ppm,36,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/28/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/29/2018,AQS,340010006,1,0.042,ppm,39,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/30/2018,AQS,340010006,1,0.039,ppm,36,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
7/31/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/1/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/2/2018,AQS,340010006,1,0.017,ppm,16,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/3/2018,AQS,340010006,1,0.022,ppm,20,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/4/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/5/2018,AQS,340010006,1,0.049,ppm,45,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/6/2018,AQS,340010006,1,0.045,ppm,42,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/7/2018,AQS,340010006,1,0.031,ppm,29,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/8/2018,AQS,340010006,1,0.051,ppm,47,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/9/2018,AQS,340010006,1,0.054,ppm,50,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/10/2018,AQS,340010006,1,0.051,ppm,47,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/11/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/12/2018,AQS,340010006,1,0.042,ppm,39,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/13/2018,AQS,340010006,1,0.032,ppm,30,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/14/2018,AQS,340010006,1,0.041,ppm,38,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/15/2018,AQS,340010006,1,0.048,ppm,44,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/16/2018,AQS,340010006,1,0.047,ppm,44,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/17/2018,AQS,340010006,1,0.047,ppm,44,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/18/2018,AQS,340010006,1,0.039,ppm,36,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/19/2018,AQS,340010006,1,0.024,ppm,22,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/20/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/21/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/22/2018,AQS,340010006,1,0.042,ppm,39,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/23/2018,AQS,340010006,1,0.034,ppm,31,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/24/2018,AQS,340010006,1,0.042,ppm,39,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/25/2018,AQS,340010006,1,0.036,ppm,33,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/26/2018,AQS,340010006,1,0.037,ppm,34,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/27/2018,AQS,340010006,1,0.049,ppm,45,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/28/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/29/2018,AQS,340010006,1,0.039,ppm,36,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/30/2018,AQS,340010006,1,0.054,ppm,50,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
8/31/2018,AQS,340010006,1,0.027,ppm,25,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/1/2018,AQS,340010006,1,0.029,ppm,27,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/2/2018,AQS,340010006,1,0.029,ppm,27,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/3/2018,AQS,340010006,1,0.031,ppm,29,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/4/2018,AQS,340010006,1,0.048,ppm,44,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/5/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/6/2018,AQS,340010006,1,0.038,ppm,35,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/7/2018,AQS,340010006,1,0.039,ppm,36,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/8/2018,AQS,340010006,1,0.031,ppm,29,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/9/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/10/2018,AQS,340010006,1,0.027,ppm,25,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/11/2018,AQS,340010006,1,0.017,ppm,16,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/12/2018,AQS,340010006,1,0.015,ppm,14,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/13/2018,AQS,340010006,1,0.018,ppm,17,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/14/2018,AQS,340010006,1,0.024,ppm,22,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/15/2018,AQS,340010006,1,0.03,ppm,28,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/16/2018,AQS,340010006,1,0.03,ppm,28,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/17/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/18/2018,AQS,340010006,1,0.019,ppm,18,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/19/2018,AQS,340010006,1,0.035,ppm,32,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/20/2018,AQS,340010006,1,0.025,ppm,23,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/21/2018,AQS,340010006,1,0.03,ppm,28,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/22/2018,AQS,340010006,1,0.028,ppm,26,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/23/2018,AQS,340010006,1,0.029,ppm,27,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/24/2018,AirNow,340010006,1,0.031,ppm,29,Brigantine,18,75,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/25/2018,AQS,340010006,1,0.029,ppm,27,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/26/2018,AQS,340010006,1,0.025,ppm,23,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/27/2018,AQS,340010006,1,0.033,ppm,31,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/28/2018,AQS,340010006,1,0.017,ppm,16,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/29/2018,AQS,340010006,1,0.043,ppm,40,Brigantine,17,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
9/30/2018,AirNow,340010006,1,0.038,ppm,35,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/1/2018,AirNow,340010006,1,0.048,ppm,44,Brigantine,20,83,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/2/2018,AirNow,340010006,1,0.043,ppm,40,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/3/2018,AirNow,340010006,1,0.042,ppm,39,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/4/2018,AirNow,340010006,1,0.043,ppm,40,Brigantine,20,83,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/5/2018,AirNow,340010006,1,0.023,ppm,21,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/6/2018,AirNow,340010006,1,0.028,ppm,26,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/7/2018,AirNow,340010006,1,0.029,ppm,27,Brigantine,20,83,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/10/2018,AirNow,340010006,1,0.026,ppm,24,Brigantine,20,83,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/11/2018,AirNow,340010006,1,0.02,ppm,19,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/12/2018,AirNow,340010006,1,0.028,ppm,26,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/13/2018,AirNow,340010006,1,0.028,ppm,26,Brigantine,20,83,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/14/2018,AirNow,340010006,1,0.024,ppm,22,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/15/2018,AirNow,340010006,1,0.032,ppm,30,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/16/2018,AirNow,340010006,1,0.028,ppm,26,Brigantine,18,75,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/17/2018,AirNow,340010006,1,0.034,ppm,31,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/18/2018,AirNow,340010006,1,0.03,ppm,28,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/19/2018,AirNow,340010006,1,0.037,ppm,34,Brigantine,20,83,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/20/2018,AirNow,340010006,1,0.032,ppm,30,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/21/2018,AirNow,340010006,1,0.027,ppm,25,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/22/2018,AirNow,340010006,1,0.031,ppm,29,Brigantine,20,83,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/23/2018,AirNow,340010006,1,0.038,ppm,35,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
10/24/2018,AirNow,340010006,1,0.024,ppm,22,Brigantine,24,100,44201,Ozone,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
