Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/16/2018,AQS,340010006,3,4.6,ug/m3 LC,19,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/17/2018,AQS,340010006,3,11.1,ug/m3 LC,46,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/18/2018,AQS,340010006,3,11.7,ug/m3 LC,49,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/19/2018,AQS,340010006,3,11.2,ug/m3 LC,47,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/20/2018,AQS,340010006,3,6.4,ug/m3 LC,27,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/21/2018,AQS,340010006,3,10.4,ug/m3 LC,43,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/22/2018,AQS,340010006,3,8.4,ug/m3 LC,35,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/23/2018,AQS,340010006,3,4.9,ug/m3 LC,20,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/24/2018,AQS,340010006,3,4.4,ug/m3 LC,18,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/25/2018,AQS,340010006,3,5.4,ug/m3 LC,23,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/26/2018,AQS,340010006,3,9.2,ug/m3 LC,38,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/27/2018,AQS,340010006,3,6.1,ug/m3 LC,25,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/28/2018,AQS,340010006,3,5.9,ug/m3 LC,25,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/29/2018,AQS,340010006,3,9.3,ug/m3 LC,39,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/30/2018,AQS,340010006,3,5.5,ug/m3 LC,23,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
1/31/2018,AQS,340010006,3,4.5,ug/m3 LC,19,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/1/2018,AQS,340010006,3,7.6,ug/m3 LC,32,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/2/2018,AQS,340010006,3,6.1,ug/m3 LC,25,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/3/2018,AQS,340010006,3,7,ug/m3 LC,29,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/4/2018,AQS,340010006,3,3.2,ug/m3 LC,13,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/5/2018,AQS,340010006,3,9.2,ug/m3 LC,38,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/6/2018,AQS,340010006,3,7.3,ug/m3 LC,30,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/7/2018,AQS,340010006,3,9.5,ug/m3 LC,40,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/8/2018,AQS,340010006,3,9.8,ug/m3 LC,41,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/9/2018,AQS,340010006,3,13.7,ug/m3 LC,54,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/10/2018,AQS,340010006,3,4.8,ug/m3 LC,20,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/12/2018,AQS,340010006,3,7,ug/m3 LC,29,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/13/2018,AQS,340010006,3,6.4,ug/m3 LC,27,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/14/2018,AQS,340010006,3,6.4,ug/m3 LC,27,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/15/2018,AQS,340010006,3,8.5,ug/m3 LC,35,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/16/2018,AQS,340010006,3,6.9,ug/m3 LC,29,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/17/2018,AQS,340010006,3,4.1,ug/m3 LC,17,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/18/2018,AQS,340010006,3,7.3,ug/m3 LC,30,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/19/2018,AQS,340010006,3,6.1,ug/m3 LC,25,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/20/2018,AQS,340010006,3,6.3,ug/m3 LC,26,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/21/2018,AQS,340010006,3,8.2,ug/m3 LC,34,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/22/2018,AQS,340010006,3,6.7,ug/m3 LC,28,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/23/2018,AQS,340010006,3,3.8,ug/m3 LC,16,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/24/2018,AQS,340010006,3,5.1,ug/m3 LC,21,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/25/2018,AQS,340010006,3,5.3,ug/m3 LC,22,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/26/2018,AQS,340010006,3,5.8,ug/m3 LC,24,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/27/2018,AQS,340010006,3,5.4,ug/m3 LC,23,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
2/28/2018,AQS,340010006,3,5.2,ug/m3 LC,22,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/1/2018,AQS,340010006,3,8.9,ug/m3 LC,37,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/2/2018,AQS,340010006,3,2.7,ug/m3 LC,11,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/3/2018,AQS,340010006,3,2.7,ug/m3 LC,11,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/4/2018,AQS,340010006,3,3.1,ug/m3 LC,13,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/5/2018,AQS,340010006,3,3,ug/m3 LC,13,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/6/2018,AQS,340010006,3,4,ug/m3 LC,17,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/10/2018,AQS,340010006,3,7.4,ug/m3 LC,31,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/11/2018,AQS,340010006,3,6.2,ug/m3 LC,26,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/12/2018,AQS,340010006,3,5.4,ug/m3 LC,23,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/13/2018,AQS,340010006,3,5,ug/m3 LC,21,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/14/2018,AQS,340010006,3,6.3,ug/m3 LC,26,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/15/2018,AQS,340010006,3,9.2,ug/m3 LC,38,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/16/2018,AQS,340010006,3,6.4,ug/m3 LC,27,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/17/2018,AQS,340010006,3,7.3,ug/m3 LC,30,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/18/2018,AQS,340010006,3,7.1,ug/m3 LC,30,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/19/2018,AQS,340010006,3,7.1,ug/m3 LC,30,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/20/2018,AQS,340010006,3,4.1,ug/m3 LC,17,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/21/2018,AQS,340010006,3,4,ug/m3 LC,17,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/22/2018,AQS,340010006,3,3.3,ug/m3 LC,14,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/23/2018,AQS,340010006,3,3.5,ug/m3 LC,15,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/24/2018,AQS,340010006,3,5,ug/m3 LC,21,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/25/2018,AQS,340010006,3,6.2,ug/m3 LC,26,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/26/2018,AQS,340010006,3,6,ug/m3 LC,25,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/27/2018,AQS,340010006,3,4.8,ug/m3 LC,20,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/28/2018,AQS,340010006,3,8.2,ug/m3 LC,34,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/30/2018,AQS,340010006,3,7.9,ug/m3 LC,33,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
3/31/2018,AQS,340010006,3,4.9,ug/m3 LC,20,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/1/2018,AQS,340010006,3,5.2,ug/m3 LC,22,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/2/2018,AQS,340010006,3,4.5,ug/m3 LC,19,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/3/2018,AQS,340010006,3,4.3,ug/m3 LC,18,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/4/2018,AQS,340010006,3,5.6,ug/m3 LC,23,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/5/2018,AQS,340010006,3,5.1,ug/m3 LC,21,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/6/2018,AQS,340010006,3,9.4,ug/m3 LC,39,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/7/2018,AQS,340010006,3,6.6,ug/m3 LC,28,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/8/2018,AQS,340010006,3,5.7,ug/m3 LC,24,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/9/2018,AQS,340010006,3,5.3,ug/m3 LC,22,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/10/2018,AQS,340010006,3,9.3,ug/m3 LC,39,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/11/2018,AQS,340010006,3,7.9,ug/m3 LC,33,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/12/2018,AQS,340010006,3,11.5,ug/m3 LC,48,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/13/2018,AQS,340010006,3,13.6,ug/m3 LC,54,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/14/2018,AQS,340010006,3,11.6,ug/m3 LC,48,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/15/2018,AQS,340010006,3,7,ug/m3 LC,29,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/16/2018,AQS,340010006,3,8.7,ug/m3 LC,36,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/17/2018,AQS,340010006,3,3.3,ug/m3 LC,14,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/18/2018,AQS,340010006,3,4.4,ug/m3 LC,18,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/19/2018,AQS,340010006,3,6.1,ug/m3 LC,25,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/20/2018,AQS,340010006,3,4.5,ug/m3 LC,19,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/21/2018,AQS,340010006,3,4.6,ug/m3 LC,19,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/22/2018,AQS,340010006,3,6.5,ug/m3 LC,27,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/23/2018,AQS,340010006,3,6.6,ug/m3 LC,28,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/24/2018,AQS,340010006,3,5.2,ug/m3 LC,22,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/25/2018,AQS,340010006,3,2.9,ug/m3 LC,12,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/26/2018,AQS,340010006,3,7,ug/m3 LC,29,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/27/2018,AQS,340010006,3,6.2,ug/m3 LC,26,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/28/2018,AQS,340010006,3,6.7,ug/m3 LC,28,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/29/2018,AQS,340010006,3,6.5,ug/m3 LC,27,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
4/30/2018,AQS,340010006,3,6.7,ug/m3 LC,28,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/1/2018,AQS,340010006,3,7.5,ug/m3 LC,31,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/2/2018,AQS,340010006,3,10.1,ug/m3 LC,42,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/3/2018,AQS,340010006,3,14.2,ug/m3 LC,55,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/4/2018,AQS,340010006,3,14,ug/m3 LC,55,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/5/2018,AQS,340010006,3,8.8,ug/m3 LC,37,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/6/2018,AQS,340010006,3,4,ug/m3 LC,17,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/7/2018,AQS,340010006,3,8.2,ug/m3 LC,34,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/8/2018,AQS,340010006,3,5.9,ug/m3 LC,25,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/9/2018,AQS,340010006,3,3.7,ug/m3 LC,15,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/10/2018,AQS,340010006,3,2,ug/m3 LC,8,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/11/2018,AQS,340010006,3,10.7,ug/m3 LC,45,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/12/2018,AQS,340010006,3,8.5,ug/m3 LC,35,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/13/2018,AQS,340010006,3,4.3,ug/m3 LC,18,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/14/2018,AQS,340010006,3,3.3,ug/m3 LC,14,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/16/2018,AQS,340010006,3,4.6,ug/m3 LC,19,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/17/2018,AQS,340010006,3,1.9,ug/m3 LC,8,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/18/2018,AQS,340010006,3,8.7,ug/m3 LC,36,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/19/2018,AQS,340010006,3,1.8,ug/m3 LC,8,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/20/2018,AQS,340010006,3,7.1,ug/m3 LC,30,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/21/2018,AQS,340010006,3,8,ug/m3 LC,33,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/22/2018,AQS,340010006,3,4.9,ug/m3 LC,20,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/23/2018,AQS,340010006,3,8.7,ug/m3 LC,36,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/24/2018,AQS,340010006,3,10.1,ug/m3 LC,42,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/25/2018,AQS,340010006,3,7.6,ug/m3 LC,32,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/26/2018,AQS,340010006,3,9.4,ug/m3 LC,39,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/27/2018,AQS,340010006,3,8.5,ug/m3 LC,35,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/28/2018,AQS,340010006,3,2.1,ug/m3 LC,9,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/29/2018,AQS,340010006,3,2.6,ug/m3 LC,11,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
5/30/2018,AQS,340010006,3,3.3,ug/m3 LC,14,Brigantine,1,100,88101,PM2.5 - Local Conditions,12100,"Atlantic City-Hammonton, NJ",34,New Jersey,1,Atlantic,39.464872,-74.448736
